Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1/3/2000,0.806566996,0.865208628,0.782052569,0.860882819,535796800,0,0
1/4/2000,0.832523342,0.850788563,0.778207516,0.788301826,512377600,0,0
1/5/2000,0.797914536,0.850307833,0.792146859,0.799837112,778321600,0,0
1/6/2000,0.816180614,0.822909605,0.730620503,0.730620503,767972800,0,0
1/7/2000,0.742156655,0.776765383,0.734466403,0.765229106,460734400,0,0
1/10/2000,0.784455846,0.786378423,0.728698097,0.751770556,505064000,0,0
1/11/2000,0.737830923,0.764267869,0.696012598,0.7133165,441548800,0,0
1/12/2000,0.730620492,0.734466517,0.66524905,0.670536995,976068800,0,0
1/13/2000,0.726654845,0.759460732,0.711394065,0.744079351,1032684800,0,0
1/14/2000,0.769074448,0.786378354,0.764268032,0.772438943,390376000,0,0
1/18/2000,0.776765543,0.815219379,0.772438912,0.79935652,459177600,0,0
1/19/2000,0.812334621,0.836368389,0.795030665,0.81954509,597643200,0,0
1/20/2000,0.888281222,0.934425319,0.87289989,0.87289989,1831132800,0,0
1/21/2000,0.878667571,0.878667571,0.847424148,0.856076539,495924800,0,0
1/24/2000,0.833965138,0.867131078,0.808489451,0.817141891,440876800,0,0
1/25/2000,0.807528331,0.870015994,0.787340533,0.863286078,497145600,0,0
1/26/2000,0.845982051,0.87818673,0.844059527,0.847423971,367158400,0,0
1/27/2000,0.83684897,0.86905452,0.822909561,0.845982015,340144000,0,0
1/28/2000,0.832042762,0.852711165,0.77388173,0.781571984,423348800,0,0
1/31/2000,0.776765441,0.798875759,0.726775332,0.797914445,701680000,0,0
2/1/2000,0.799837236,0.807528364,0.769074522,0.770997047,318035200,0,0
2/2/2000,0.774842875,0.785416966,0.74600182,0.75994128,464195200,0,0
2/3/2000,0.771477555,0.801760531,0.770996898,0.794550061,475193600,0,0
2/4/2000,0.799356443,0.845982007,0.79695321,0.830600679,425320000,0,0
2/7/2000,0.830600706,0.87866737,0.81473867,0.877225399,441067200,0,0
2/8/2000,0.876744733,0.893087375,0.855595728,0.883474648,408643200,0,0
2/9/2000,0.87770627,0.90077873,0.864728121,0.866169989,299364800,0,0
2/10/2000,0.868093423,0.875783729,0.845982226,0.87289989,302982400,0,0
2/11/2000,0.873860902,0.877706054,0.83252323,0.836368382,212251200,0,0
2/14/2000,0.840694015,0.891164725,0.835406944,0.890684068,367539200,0,0
2/15/2000,0.886358204,0.922408793,0.885877547,0.915198326,485744000,0,0
2/16/2000,0.905584971,0.908469631,0.862324723,0.877706051,378246400,0,0
2/17/2000,0.88587783,0.888281011,0.870015845,0.883474648,289497600,0,0
2/18/2000,0.881552,0.887319677,0.852710997,0.855595708,233441600,0,0
2/22/2000,0.846943211,0.899336496,0.820506214,0.875302732,422296000,0,0
2/23/2000,0.870856683,0.915198803,0.853672452,0.89404887,473099200,0,0
2/24/2000,0.902220326,0.916159784,0.85944069,0.885997415,376432000,0,0
2/25/2000,0.882994056,0.899817356,0.846943401,0.848865926,249144000,0,0
2/28/2000,0.84694327,0.884435787,0.833484468,0.870976985,328328000,0,0
2/29/2000,0.873380139,0.901739713,0.865689117,0.881551921,368961600,0,0
3/1/2000,0.911833904,1.015658331,0.911353247,1.002199531,1077003200,0,0
3/2/2000,0.976724991,0.983934639,0.928176797,0.938271105,311259200,0,0
3/3/2000,0.960381696,0.986218372,0.922890037,0.984415472,323366400,0,0
3/6/2000,0.96903364,0.993067403,0.961342515,0.966630459,210560000,0,0
3/7/2000,0.972398193,0.980089318,0.931541132,0.944999933,273011200,0,0
3/8/2000,0.945000096,0.95317188,0.911834155,0.938271105,271230400,0,0
3/9/2000,0.929618748,0.961342718,0.909430954,0.940193713,276718400,0,0
3/10/2000,0.935868105,0.98393483,0.93058016,0.967111528,248606400,0,0
3/13/2000,0.939232435,0.972879034,0.919043818,0.932983279,303956800,0,0
3/14/2000,0.93226244,0.95557528,0.876744965,0.878667593,428579200,0,0
3/15/2000,0.889242505,0.924812456,0.877706225,0.89404887,443609600,0,0
3/16/2000,0.902220311,0.938270905,0.880589729,0.934905589,378100800,0,0
3/17/2000,0.923851332,0.96134299,0.920005255,0.96134299,305043200,0,0
3/20/2000,0.94980733,0.970956335,0.94115489,0.945961356,204489600,0,0
3/21/2000,0.942596969,1.051709272,0.93538732,1.037769914,524328000,0,0
3/22/2000,1.021187023,1.110351923,1.011813647,1.10890913,567996800,0,0
3/23/2000,1.092085689,1.156495872,1.076704359,1.086798668,562564800,0,0
