t,Price
2013-12-19,543.6368
2013-12-20,550.8438
2013-12-23,558.0908
2013-12-24,556.4592
2013-12-26,559.272
2013-12-27,559.7424
2013-12-30,555.2681
2013-12-31,560.8985
2014-01-02,557.0999
2014-01-03,553.0359
2014-01-06,559.2019
2014-01-07,569.9811
2014-01-08,571.1685
2014-01-09,565.6682
2014-01-10,565.6381
2014-01-13,562.0347
2014-01-14,575.2575
2014-01-15,574.8671
2014-01-16,578.6708
2014-01-17,575.823
2014-01-21,582.4144
2014-01-22,583.075
2014-01-23,580.6127
2014-01-24,562.4601
2014-01-27,551.1491
2014-01-28,562.0497
2014-01-29,553.9969
2014-01-30,568.2477
2014-01-31,591.0578
2014-02-03,567.2647
2014-02-04,569.632
2014-02-05,572.1544
2014-02-06,580.5426
2014-02-07,589.2911
2014-02-10,587.0339
2014-02-11,595.6672
2014-02-12,593.9205
2014-02-13,600.532
2014-02-14,601.9834
2014-02-18,606.0273
2014-02-19,601.7531
2014-02-20,602.639
2014-02-21,602.4788
2014-02-24,606.8431
2014-02-25,610.5917
2014-02-26,610.6768
2014-02-27,610.1963
2014-02-28,608.4146
2014-03-03,601.9283
2014-03-04,608.0442
2014-03-05,609.7209
2014-03-06,610.3965
2014-03-07,607.9842
2014-03-10,606.3726
2014-03-11,600.577
2014-03-12,604.2355
2014-03-13,595.1067
2014-03-14,586.9688
2014-03-17,596.6282
2014-03-18,606.2175
2014-03-19,600.2066
2014-03-20,599.1606
2014-03-21,592.0938
2014-03-24,579.5266
2014-03-25,579.922
2014-03-26,566.534
2014-03-27,557.6804
2014-03-28,560.6183
2014-03-31,557.7955
2014-04-01,567.9954
2014-04-02,568.1005
2014-04-03,571.5
2014-04-04,545.25
2014-04-07,540.63
2014-04-08,557.51
2014-04-09,567.04
2014-04-10,546.69
2014-04-11,537.76
2014-04-14,545.2
2014-04-15,548.7
2014-04-16,563.9
2014-04-17,543.34
2014-04-21,539.37
2014-04-22,545.5
2014-04-23,537.51
2014-04-24,534.44
2014-04-25,523.1
2014-04-28,522.98
2014-04-29,536.33
2014-04-30,534.88
2014-05-01,538.53
2014-05-02,533.87
2014-05-05,535.33
2014-05-06,522.57
2014-05-07,518.0
2014-05-08,520.17
2014-05-09,526.62
2014-05-12,538.43
2014-05-13,541.54
2014-05-14,534.41
2014-05-15,529.12
2014-05-16,528.3
2014-05-19,538.83
2014-05-20,540.39
2014-05-21,549.7
2014-05-22,555.45
2014-05-23,563.8
2014-05-27,574.87
2014-05-28,570.45
2014-05-29,570.56
2014-05-30,571.65
2014-06-02,564.34
2014-06-03,554.51
2014-06-04,553.76
2014-06-05,564.93
2014-06-06,566.03
2014-06-09,570.73
2014-06-10,568.3
2014-06-11,567.5
2014-06-12,559.5
2014-06-13,560.35
2014-06-16,552.3
2014-06-17,550.615
2014-06-18,560.66
2014-06-19,564.99
2014-06-20,566.52
2014-06-23,574.29
2014-06-24,572.54
2014-06-25,585.93
2014-06-26,584.77
2014-06-27,585.69
2014-06-30,584.67
2014-07-01,591.49
2014-07-02,590.78
2014-07-03,593.08
2014-07-07,590.76
2014-07-08,578.4
2014-07-09,583.36
2014-07-10,580.04
2014-07-11,586.65
2014-07-14,594.26
2014-07-15,593.06
2014-07-16,590.62
2014-07-17,580.82
2014-07-18,605.11
2014-07-21,598.44
2014-07-22,603.57
2014-07-23,605.19
2014-07-24,603.01
2014-07-25,598.08
2014-07-28,599.02
2014-07-29,593.95
2014-07-30,595.44
2014-07-31,579.55
2014-08-01,573.6
2014-08-04,582.27
2014-08-05,573.14
2014-08-06,574.49
2014-08-07,571.81
2014-08-08,577.94
2014-08-11,577.25
2014-08-12,572.12
2014-08-13,584.56
2014-08-14,584.65
2014-08-15,583.71
2014-08-18,592.7
2014-08-19,597.11
2014-08-20,595.41
2014-08-21,592.42
2014-08-22,592.54
2014-08-25,590.57
2014-08-26,588.12
2014-08-27,583.0
2014-08-28,580.32
2014-08-29,582.36
2014-09-02,588.63
2014-09-03,589.52
2014-09-04,593.14
2014-09-05,597.78
2014-09-08,601.63
2014-09-09,591.97
2014-09-10,593.42
2014-09-11,591.11
2014-09-12,584.9
2014-09-15,581.64
2014-09-16,588.78
2014-09-17,593.29
2014-09-18,597.27
2014-09-19,605.4
2014-09-22,597.27
2014-09-23,591.18
2014-09-24,598.42
2014-09-25,585.25
2014-09-26,587.9
2014-09-29,587.81
2014-09-30,588.41
2014-10-01,579.63
2014-10-02,580.88
2014-10-03,586.25
2014-10-06,587.78
2014-10-07,574.1
2014-10-08,583.74
2014-10-09,570.81
2014-10-10,555.19
2014-10-13,544.75
2014-10-14,548.69
2014-10-15,540.73
2014-10-16,536.92
2014-10-17,522.97
2014-10-20,532.38
2014-10-21,538.03
2014-10-22,542.69
2014-10-23,553.65
2014-10-24,548.9
2014-10-27,549.88
2014-10-28,558.94
2014-10-29,558.45
2014-10-30,560.27
2014-10-31,567.87
2014-11-03,563.77
2014-11-04,564.19
2014-11-05,555.95
2014-11-06,551.69
2014-11-07,551.82
2014-11-10,558.23
2014-11-11,561.29
2014-11-12,558.25
2014-11-13,556.44
2014-11-14,555.19
2014-11-17,546.64
2014-11-18,544.51
2014-11-19,547.2
2014-11-20,543.76
2014-11-21,545.89
2014-11-24,547.48
2014-11-25,549.23
2014-11-26,547.73
2014-11-28,549.08
2014-12-01,539.65
2014-12-02,538.59
2014-12-03,536.97
2014-12-04,542.58
2014-12-05,528.08
2014-12-08,530.73
2014-12-09,536.11
2014-12-10,528.04
2014-12-11,532.11
2014-12-12,521.51
2014-12-15,515.84
2014-12-16,498.16
2014-12-17,506.45
2014-12-18,514.62
2014-12-19,520.04
2014-12-22,532.3
2014-12-23,538.77
2014-12-24,536.93
2014-12-26,541.52
2014-12-29,537.31
2014-12-30,535.28
2014-12-31,530.66
2015-01-02,529.55
2015-01-05,519.46
2015-01-06,506.64
2015-01-07,505.15
2015-01-08,506.91
2015-01-09,500.72
2015-01-12,497.06
2015-01-13,501.8
2015-01-14,505.93
2015-01-15,504.01
2015-01-16,510.455
2015-01-20,509.94
2015-01-21,520.39
2015-01-22,537.3
2015-01-23,541.95
2015-01-26,536.72
2015-01-27,521.19
2015-01-28,512.43
2015-01-29,513.23
2015-01-30,537.55
2015-02-02,532.2
2015-02-03,533.3
2015-02-04,526.1
2015-02-05,529.83
2015-02-06,533.875
2015-02-09,529.28
2015-02-10,540.16
2015-02-11,538.0
2015-02-12,546.01
2015-02-13,551.16
2015-02-17,545.01
2015-02-18,542.65
2015-02-19,546.45
2015-02-20,541.8
2015-02-23,535.0
2015-02-24,538.65
2015-02-25,547.33
2015-02-26,559.29
2015-02-27,562.63
2015-03-02,575.02
2015-03-03,578.795
2015-03-04,578.33
2015-03-05,581.435
2015-03-06,572.9
2015-03-09,574.1
2015-03-10,559.85
2015-03-11,555.69
2015-03-12,561.17
2015-03-13,553.0
2015-03-16,561.64
2015-03-17,557.61
2015-03-18,566.16
2015-03-19,563.67
2015-03-20,564.95
2015-03-23,565.37
2015-03-24,577.54
2015-03-25,567.0
2015-03-26,563.64
2015-03-27,557.55
2015-03-30,561.135
2015-03-31,554.7
2015-04-01,549.49
2015-04-02,541.31
2015-04-06,543.95
2015-04-07,544.86
2015-04-08,548.84
2015-04-09,548.02
2015-04-10,548.54
2015-04-13,548.64
2015-04-14,539.78
2015-04-15,541.04
2015-04-16,543.52
2015-04-17,532.74
2015-04-20,544.53
2015-04-21,542.925
2015-04-22,549.18
2015-04-23,557.46
2015-04-24,573.66
2015-04-27,566.12
2015-04-28,564.37
2015-04-29,561.39
2015-04-30,548.77
2015-05-01,551.16
2015-05-04,552.84
2015-05-05,543.045
2015-05-06,535.08
2015-05-07,542.04
2015-05-08,548.95
2015-05-11,545.78
2015-05-12,538.73
2015-05-13,539.49
2015-05-14,549.2
2015-05-15,546.49
2015-05-18,546.67
2015-05-19,549.28
2015-05-20,552.51
2015-05-21,556.81
2015-05-22,554.52
2015-05-26,547.19
2015-05-27,554.25
2015-05-28,554.18
2015-05-29,545.32
2015-06-01,549.21
2015-06-02,553.95
2015-06-03,555.29
2015-06-04,551.69
2015-06-05,549.53
2015-06-08,543.48
2015-06-09,542.16
2015-06-10,552.6
2015-06-11,550.04
2015-06-12,547.47
2015-06-15,543.0
2015-06-16,544.87
2015-06-17,546.6
2015-06-18,556.18
2015-06-19,557.52
2015-06-22,559.68
2015-06-23,563.39
2015-06-24,558.57
2015-06-25,557.95
2015-06-26,553.06
2015-06-29,541.25
2015-06-30,540.04
2015-07-01,543.3
2015-07-02,547.34
2015-07-06,545.62
2015-07-07,550.03
2015-07-08,541.7
2015-07-09,544.65
2015-07-10,556.11
2015-07-13,571.73
2015-07-14,584.18
2015-07-15,583.96
2015-07-16,601.78
2015-07-17,699.62
2015-07-20,692.84
2015-07-21,695.35
2015-07-22,695.1
2015-07-23,674.73
2015-07-24,654.77
2015-07-27,658.27
2015-07-28,659.66
2015-07-29,661.43
2015-07-30,664.56
2015-07-31,657.5
2015-08-03,664.72
2015-08-04,661.28
2015-08-05,673.29
2015-08-06,670.15
2015-08-07,664.39
2015-08-10,663.14
2015-08-11,690.3
2015-08-12,691.47
2015-08-13,686.51
2015-08-14,689.37
2015-08-17,694.11
2015-08-18,688.73
2015-08-19,694.04
2015-08-20,679.48
2015-08-21,644.03
2015-08-24,618.11
2015-08-25,612.47
2015-08-26,659.74
2015-08-27,667.96
2015-08-28,659.69
2015-08-31,647.82
2015-09-01,629.56
2015-09-02,644.91
2015-09-03,637.05
2015-09-04,628.96
2015-09-08,643.88
2015-09-09,643.41
2015-09-10,651.08
2015-09-11,655.3
2015-09-14,652.47
2015-09-15,665.07
2015-09-16,665.52
2015-09-17,671.67
2015-09-18,660.92
2015-09-21,666.98
2015-09-22,653.2
2015-09-23,653.29
2015-09-24,654.91
2015-09-25,640.15
2015-09-28,624.25
2015-09-29,622.61
2015-09-30,638.37
2015-10-01,642.0
2015-10-02,656.99
2015-10-05,671.68
2015-10-06,671.64
2015-10-07,670.0
2015-10-08,667.0
2015-10-09,671.24
2015-10-12,676.43
2015-10-13,683.17
2015-10-14,680.41
2015-10-15,693.02
2015-10-16,695.32
2015-10-19,699.95
2015-10-20,680.0
2015-10-21,671.8
2015-10-22,681.14
2015-10-23,719.33
2015-10-26,731.12
2015-10-27,732.82
2015-10-28,736.92
2015-10-29,744.85
2015-10-30,737.39
2015-11-02,747.74
2015-11-03,748.82
2015-11-04,755.31
2015-11-05,760.67
2015-11-06,761.6
2015-11-09,754.77
2015-11-10,758.26
2015-11-11,765.25
2015-11-12,756.53
2015-11-13,740.07
2015-11-16,750.42
2015-11-17,745.98
2015-11-18,760.01
2015-11-19,759.94
2015-11-20,777.0
2015-11-23,776.7
2015-11-24,769.63
2015-11-25,769.26
2015-11-27,771.97
2015-11-30,762.85
2015-12-01,783.79
2015-12-02,777.85
2015-12-03,768.2
2015-12-04,779.21
2015-12-07,772.99
2015-12-08,775.14
2015-12-09,762.55
2015-12-10,760.04
2015-12-11,750.42
2015-12-14,762.54
2015-12-15,760.09
2015-12-16,776.59
2015-12-17,769.83
2015-12-18,756.85
2015-12-21,760.8
2015-12-22,767.13
2015-12-23,768.51
2015-12-24,765.84
2015-12-28,782.24
2015-12-29,793.96
2015-12-30,790.3
2015-12-31,778.01
2016-01-04,759.44
2016-01-05,761.53
2016-01-06,759.33
2016-01-07,741.0
2016-01-08,730.91
2016-01-11,733.07
2016-01-12,745.34
2016-01-13,719.57
2016-01-14,731.39
2016-01-15,710.49
2016-01-19,719.08
2016-01-20,718.56
2016-01-21,726.67
2016-01-22,745.46
2016-01-25,733.62
2016-01-26,733.79
2016-01-27,717.58
2016-01-28,748.3
2016-01-29,761.35
2016-02-01,770.77
2016-02-02,780.91
2016-02-03,749.38
2016-02-04,730.03
2016-02-05,703.76
2016-02-08,704.16
2016-02-09,701.02
2016-02-10,706.85
2016-02-11,706.36
2016-02-12,706.89
2016-02-16,717.64
2016-02-17,731.97
2016-02-18,717.51
2016-02-19,722.11
2016-02-22,729.05
2016-02-23,717.29
2016-02-24,720.9
2016-02-25,729.12
2016-02-26,724.86
2016-02-29,717.22
2016-03-01,742.17
2016-03-02,739.48
2016-03-03,731.59
2016-03-04,730.22
2016-03-07,712.8
2016-03-08,713.53
2016-03-09,725.41
2016-03-10,732.17
2016-03-11,744.87
2016-03-14,750.24
2016-03-15,750.57
2016-03-16,757.36
2016-03-17,758.48
2016-03-18,755.41
2016-03-21,762.16
2016-03-22,760.05
2016-03-23,757.56
2016-03-24,754.84
2016-03-28,753.28
2016-03-29,765.89
2016-03-30,768.34
2016-03-31,762.9
2016-04-01,769.67
2016-04-04,765.12
2016-04-05,758.57
2016-04-06,768.07
2016-04-07,760.12
2016-04-08,759.47
2016-04-11,757.54
2016-04-12,764.32
2016-04-13,771.91
2016-04-14,775.39
2016-04-15,780.0
2016-04-18,787.68
2016-04-19,776.25
2016-04-20,774.92
2016-04-21,780.0
2016-04-22,737.77
2016-04-25,742.21
2016-04-26,725.37
2016-04-27,721.46
2016-04-28,705.06
2016-04-29,707.88
2016-05-02,714.41
2016-05-03,708.44
2016-05-04,711.37
2016-05-05,714.71
2016-05-06,725.18
2016-05-09,729.13
2016-05-10,739.38
2016-05-11,730.55
2016-05-12,728.07
2016-05-13,724.83
2016-05-16,730.3
2016-05-17,720.19
2016-05-18,721.78
2016-05-19,715.31
2016-05-20,721.71
2016-05-23,717.25
2016-05-24,733.03
2016-05-25,738.1
2016-05-26,736.93
2016-05-27,747.6
2016-05-31,748.85
2016-06-01,748.46
2016-06-02,744.27
2016-06-03,735.86
2016-06-06,730.06
2016-06-07,731.09
2016-06-08,742.93
2016-06-09,742.52
2016-06-10,733.19
2016-06-13,731.88
2016-06-14,733.25
2016-06-15,732.19
2016-06-16,724.25
2016-06-17,704.25
2016-06-20,706.13
2016-06-21,708.88
2016-06-22,710.47
2016-06-23,714.87
2016-06-24,685.2
2016-06-27,681.14
2016-06-28,691.26
2016-06-29,695.19
2016-06-30,703.53
2016-07-01,710.25
2016-07-05,704.89
2016-07-06,708.97
2016-07-07,707.26
2016-07-08,717.78
2016-07-11,727.2
2016-07-12,732.51
2016-07-13,729.48
2016-07-14,735.8
2016-07-15,735.63
2016-07-18,753.2
2016-07-19,753.41
2016-07-20,757.08
2016-07-21,754.41
2016-07-22,759.28
2016-07-25,757.52
2016-07-26,757.65
2016-07-27,761.97
2016-07-28,765.84
2016-07-29,791.34
2016-08-01,800.94
2016-08-02,800.12
2016-08-03,798.92
2016-08-04,797.25
2016-08-05,806.93
2016-08-08,805.23
2016-08-09,807.48
2016-08-10,808.49
2016-08-11,808.2
2016-08-12,807.05
2016-08-15,805.96
2016-08-16,801.19
2016-08-17,805.42
2016-08-18,802.75
2016-08-19,799.65
2016-08-22,796.95
2016-08-23,796.59
2016-08-24,793.6
2016-08-25,791.3
2016-08-26,793.22
2016-08-29,795.82
2016-08-30,791.92
2016-08-31,789.85
2016-09-01,791.4
2016-09-02,796.87
2016-09-06,808.02
2016-09-07,807.99
2016-09-08,802.84
2016-09-09,788.48
2016-09-12,798.82
2016-09-13,788.72
2016-09-14,790.46
2016-09-15,801.23
2016-09-16,797.97
2016-09-19,795.39
2016-09-20,799.78
2016-09-21,805.03
2016-09-22,815.95
2016-09-23,814.96
2016-09-26,802.65
2016-09-27,810.73
2016-09-28,810.06
2016-09-29,802.64
2016-09-30,804.06
2016-10-03,800.38
2016-10-04,802.79
2016-10-05,801.23
2016-10-06,803.08
2016-10-07,800.71
2016-10-10,814.17
2016-10-11,809.57
2016-10-12,811.77
2016-10-13,804.08
2016-10-14,804.6
2016-10-17,806.84
2016-10-18,821.49
2016-10-19,827.09
2016-10-20,821.63
2016-10-21,824.06
2016-10-24,835.74
2016-10-25,828.55
2016-10-26,822.1
2016-10-27,817.35
2016-10-28,819.56
2016-10-31,809.9
2016-11-01,805.48
2016-11-02,788.42
2016-11-03,782.19
2016-11-04,781.1
2016-11-07,802.03
2016-11-08,811.98
2016-11-09,805.59
2016-11-10,780.29
2016-11-11,771.75
2016-11-14,753.22
2016-11-15,775.16
2016-11-16,779.98
2016-11-17,786.16
2016-11-18,775.97
2016-11-21,784.8
2016-11-22,785.0
2016-11-23,779.0
2016-11-25,780.23
2016-11-28,785.79
2016-11-29,789.44
2016-11-30,775.88
2016-12-01,764.33
2016-12-02,764.46
2016-12-05,778.22
2016-12-06,776.18
2016-12-07,791.47
2016-12-08,795.17
2016-12-09,809.45
2016-12-12,807.9
2016-12-13,815.34
2016-12-14,817.89
2016-12-15,815.65
2016-12-16,809.84
2016-12-19,812.5
2016-12-20,815.2
2016-12-21,812.2
2016-12-22,809.68
2016-12-23,807.8
2016-12-27,809.93
2016-12-28,804.57
2016-12-29,802.88
2016-12-30,792.45
2017-01-03,808.01
2017-01-04,807.77
2017-01-05,813.02
2017-01-06,825.21
2017-01-09,827.18
2017-01-10,826.01
2017-01-11,829.86
2017-01-12,829.53
2017-01-13,830.94
2017-01-17,827.46
2017-01-18,829.02
2017-01-19,824.37
2017-01-20,828.17
2017-01-23,844.43
2017-01-24,849.53
2017-01-25,858.45
2017-01-26,856.98
2017-01-27,845.03
2017-01-30,823.83
2017-01-31,820.19
2017-02-01,815.24
2017-02-02,818.26
2017-02-03,820.13
2017-02-06,821.62
2017-02-07,829.23
2017-02-08,829.88
2017-02-09,830.06
2017-02-10,834.85
2017-02-13,838.96
2017-02-14,840.03
2017-02-15,837.32
2017-02-16,842.17
2017-02-17,846.55
2017-02-21,849.27
2017-02-22,851.36
2017-02-23,851.0
2017-02-24,847.81
2017-02-27,849.67
2017-02-28,844.93
2017-03-01,856.75
2017-03-02,849.85
2017-03-03,849.08
2017-03-06,847.27
2017-03-07,851.15
2017-03-08,853.64
2017-03-09,857.84
2017-03-10,861.405
2017-03-13,864.58
2017-03-14,865.91
2017-03-15,868.39
2017-03-16,870.0
2017-03-17,872.37
2017-03-20,867.91
2017-03-21,850.14
2017-03-22,849.8
2017-03-23,839.65
2017-03-24,835.14
2017-03-27,838.51
2017-03-28,840.63
2017-03-29,849.87
2017-03-30,849.48
2017-03-31,847.8
2017-04-03,856.75
2017-04-04,852.57
2017-04-05,848.91
2017-04-06,845.095
2017-04-07,842.1
2017-04-10,841.7
2017-04-11,839.88
2017-04-12,841.46
2017-04-13,840.18
2017-04-17,855.13
2017-04-18,853.99
2017-04-19,856.51
2017-04-20,860.08
2017-04-21,858.95
2017-04-24,878.93
2017-04-25,888.84
2017-04-26,889.14
2017-04-27,891.44
2017-04-28,924.52
2017-05-01,932.82
2017-05-02,937.09
2017-05-03,948.45
2017-05-04,954.72
2017-05-05,950.28
2017-05-08,958.69
2017-05-09,956.71
2017-05-10,954.84
2017-05-11,955.89
2017-05-12,955.14
2017-05-15,959.22
2017-05-16,964.61
2017-05-17,942.17
2017-05-18,950.5
2017-05-19,954.65
2017-05-22,964.07
2017-05-23,970.55
2017-05-24,977.61
2017-05-25,991.86
2017-05-26,993.27
2017-05-30,996.17
2017-05-31,987.09
2017-06-01,988.29
2017-06-02,996.12
2017-06-05,1003.88
2017-06-06,996.68
2017-06-07,1001.59
2017-06-08,1004.28
2017-06-09,970.12
2017-06-12,961.81
2017-06-13,970.5
2017-06-14,967.93
2017-06-15,960.18
2017-06-16,958.62
2017-06-19,975.22
2017-06-20,968.99
2017-06-21,978.59
2017-06-22,976.62
2017-06-23,986.09
2017-06-26,972.09
2017-06-27,948.09
2017-06-28,961.01
2017-06-29,937.82
2017-06-30,929.68
2017-07-03,919.46
2017-07-05,932.26
2017-07-06,927.69
2017-07-07,940.81
2017-07-10,951.0
2017-07-11,953.53
2017-07-12,967.66
2017-07-13,968.85
2017-07-14,976.91
2017-07-17,975.96
2017-07-18,986.95
2017-07-19,992.77
2017-07-20,992.19
2017-07-21,993.84
2017-07-24,998.31
2017-07-25,969.03
2017-07-26,965.31
2017-07-27,952.51
2017-07-28,958.33
2017-07-31,945.5
2017-08-01,946.56
2017-08-02,947.64
2017-08-03,940.3
2017-08-04,945.79
2017-08-07,945.75
2017-08-08,944.19
2017-08-09,940.08
2017-08-10,923.59
2017-08-11,930.09
2017-08-14,938.93
2017-08-15,938.08
2017-08-16,944.27
2017-08-17,927.66
2017-08-18,926.18
2017-08-21,920.87
2017-08-22,940.4
2017-08-23,942.58
2017-08-24,936.89
2017-08-25,930.5
2017-08-28,928.13
2017-08-29,935.75
2017-08-30,943.63
2017-08-31,955.24
2017-09-01,951.99
2017-09-05,941.48
2017-09-06,942.02
2017-09-07,949.89
2017-09-08,941.41
2017-09-11,943.29
2017-09-12,946.65
2017-09-13,950.44
2017-09-14,940.13
2017-09-15,935.29
2017-09-18,929.75
2017-09-19,936.86
2017-09-20,947.54
2017-09-21,947.55
2017-09-22,943.26
2017-09-25,934.28
2017-09-26,937.43
2017-09-27,959.9
2017-09-28,964.81
2017-09-29,973.72
2017-10-02,967.47
2017-10-03,972.08
2017-10-04,966.78
2017-10-05,985.19
2017-10-06,993.64
2017-10-09,992.31
2017-10-10,987.8
2017-10-11,1005.65
2017-10-12,1005.65
2017-10-13,1007.87
2017-10-16,1009.35
2017-10-17,1011.0
2017-10-18,1012.74
2017-10-19,1001.84
2017-10-20,1005.07
2017-10-23,985.54
2017-10-24,988.49
2017-10-25,991.46
2017-10-26,991.42
2017-10-27,1033.67
2017-10-30,1033.13
2017-10-31,1033.04
2017-11-01,1042.595
2017-11-02,1042.97
2017-11-03,1049.99
2017-11-06,1042.68
2017-11-07,1052.39
2017-11-08,1058.29
2017-11-09,1047.72
2017-11-10,1044.15
2017-11-13,1041.2
2017-11-14,1041.64
2017-11-15,1036.41
2017-11-16,1048.47
2017-11-17,1035.89
2017-11-20,1034.66
2017-11-21,1050.3
2017-11-22,1051.92
2017-11-24,1056.52
2017-11-27,1072.01
2017-11-28,1063.29
2017-11-29,1037.38
2017-11-30,1036.17
2017-12-01,1025.07
2017-12-04,1011.87
2017-12-05,1019.6
2017-12-06,1032.72
2017-12-07,1044.57
2017-12-08,1049.38
2017-12-11,1051.97
2017-12-12,1048.77
2017-12-13,1051.39
2017-12-14,1057.47
2017-12-15,1072.0
2017-12-18,1085.09
2017-12-19,1079.78
2017-12-20,1073.56
2017-12-21,1070.85
2017-12-22,1068.86
2017-12-26,1065.85
2017-12-27,1060.2
2017-12-28,1055.95
2017-12-29,1053.4
2018-01-02,1073.21
2018-01-03,1091.52
2018-01-04,1095.76
2018-01-05,1110.29
2018-01-08,1114.21
2018-01-09,1112.79
2018-01-10,1110.14
2018-01-11,1112.05
2018-01-12,1130.65
2018-01-16,1130.7
2018-01-17,1139.1
2018-01-18,1135.97
2018-01-19,1143.5
2018-01-22,1164.16
2018-01-23,1176.17
2018-01-24,1171.29
2018-01-25,1182.14
2018-01-26,1187.56
2018-01-29,1186.48
2018-01-30,1177.37
2018-01-31,1182.22
2018-02-01,1181.59
2018-02-02,1119.2
2018-02-05,1062.39
2018-02-06,1084.43
2018-02-07,1055.41
2018-02-08,1007.71
2018-02-09,1046.27
2018-02-12,1054.56
2018-02-13,1054.14
2018-02-14,1072.7
2018-02-15,1091.36
2018-02-16,1095.5
2018-02-20,1103.59
2018-02-21,1113.75
2018-02-22,1109.9
2018-02-23,1128.09
2018-02-26,1143.7
2018-02-27,1117.51
2018-02-28,1103.92
2018-03-01,1071.41
2018-03-02,1084.14
2018-03-05,1094.76
2018-03-06,1100.9
2018-03-07,1115.04
2018-03-08,1129.38
2018-03-09,1160.84
2018-03-12,1165.93
2018-03-13,1139.91
2018-03-14,1148.89
2018-03-15,1150.61
2018-03-16,1134.42
2018-03-19,1100.07
2018-03-20,1095.8
2018-03-21,1094.0
2018-03-22,1053.15
2018-03-23,1026.55
2018-03-26,1054.09
2018-03-27,1006.94
2018-03-28,1005.18
2018-03-29,1037.14
2018-04-02,1012.63
2018-04-03,1018.68
2018-04-04,1029.71
2018-04-05,1032.64
2018-04-06,1009.95
2018-04-09,1020.09
2018-04-10,1036.5
2018-04-11,1025.06
2018-04-12,1037.29
2018-04-13,1036.04
2018-04-16,1046.1
2018-04-17,1079.36
2018-04-18,1075.39
2018-04-19,1089.45
2018-04-20,1077.32
2018-04-23,1073.81
2018-04-24,1022.64
2018-04-25,1022.99
2018-04-26,1043.31
2018-04-27,1031.45
2018-04-30,1018.58
2018-05-01,1040.75
2018-05-02,1026.05
2018-05-03,1026.3
2018-05-04,1051.0
2018-05-07,1059.46
2018-05-08,1058.59
2018-05-09,1088.95
2018-05-10,1105.47
2018-05-11,1103.38
2018-05-14,1106.6
2018-05-15,1084.87
2018-05-16,1084.09
2018-05-17,1081.26
2018-05-18,1069.64
2018-05-21,1084.01
2018-05-22,1075.31
2018-05-23,1085.96
2018-05-24,1085.45
2018-05-25,1084.08
2018-05-29,1068.07
2018-05-30,1077.47
2018-05-31,1100.0
2018-06-01,1135.0
2018-06-04,1153.04
2018-06-05,1151.02
2018-06-06,1146.95
2018-06-07,1134.42
2018-06-08,1132.71
2018-06-11,1140.9
2018-06-12,1148.19
2018-06-13,1144.23
2018-06-14,1160.11
2018-06-15,1159.27
2018-06-18,1183.58
2018-06-19,1178.69
2018-06-20,1184.07
2018-06-21,1169.44
2018-06-22,1169.29
2018-06-25,1139.28
2018-06-26,1132.62
2018-06-27,1116.94
2018-06-28,1126.78
2018-06-29,1129.19
2018-07-02,1142.11
2018-07-03,1116.28
2018-07-05,1141.29
2018-07-06,1155.08
2018-07-09,1167.28
2018-07-10,1167.14
2018-07-11,1171.46
2018-07-12,1201.26
2018-07-13,1204.42
2018-07-16,1196.51
2018-07-17,1213.08
2018-07-18,1212.91
2018-07-19,1199.1
2018-07-20,1197.88
2018-07-23,1211.0
2018-07-24,1258.15
2018-07-25,1275.94
2018-07-26,1285.5
2018-07-27,1252.89
2018-07-30,1230.04
2018-07-31,1227.22
2018-08-01,1232.99
2018-08-02,1241.13
2018-08-03,1238.16
2018-08-06,1237.67
2018-08-07,1255.84
2018-08-08,1261.33
2018-08-09,1264.46
2018-08-10,1252.51
2018-08-13,1248.64
2018-08-14,1258.14
2018-08-15,1232.22
2018-08-16,1224.06
2018-08-17,1215.85
2018-08-20,1221.95
2018-08-21,1217.41
2018-08-22,1221.75
2018-08-23,1221.16
2018-08-24,1236.75
2018-08-27,1256.27
2018-08-28,1245.86
2018-08-29,1264.65
2018-08-30,1254.44
2018-08-31,1231.8
2018-09-04,1211.31
2018-09-05,1199.1
2018-09-06,1183.99
2018-09-07,1177.59
2018-09-10,1175.06
2018-09-11,1189.99
2018-09-12,1171.6
2018-09-13,1182.14
2018-09-14,1177.98
2018-09-17,1159.83
2018-09-18,1167.11
2018-09-19,1174.27
2018-09-20,1191.57
2018-09-21,1172.12
2018-09-24,1179.56
2018-09-25,1193.89
2018-09-26,1194.06
2018-09-27,1207.36
2018-09-28,1207.08
2018-10-01,1208.53
2018-10-02,1207.64
2018-10-03,1211.53
2018-10-04,1177.07
2018-10-05,1167.83
2018-10-08,1155.92
2018-10-09,1145.17
2018-10-10,1092.16
2018-10-11,1090.74
2018-10-12,1120.54
2018-10-15,1102.44
2018-10-16,1133.08
2018-10-17,1127.59
2018-10-18,1097.91
2018-10-19,1105.18
2018-10-22,1111.37
2018-10-23,1114.91
2018-10-24,1057.12
2018-10-25,1103.59
2018-10-26,1083.75
2018-10-29,1034.73
2018-10-30,1049.51
2018-10-31,1090.58
2018-11-01,1085.98
2018-11-02,1071.49
2018-11-05,1055.73
2018-11-06,1069.57
2018-11-07,1108.24
2018-11-08,1094.63
2018-11-09,1077.02
2018-11-12,1049.36
2018-11-13,1047.97
2018-11-14,1054.58
2018-11-15,1071.05
2018-11-16,1068.27
2018-11-19,1027.42
2018-11-20,1030.45
2018-11-21,1043.43
